SN,Point Num,Title,Center Point Rel,Circle Point Rel,Center Point Abs,Circle Point Abs,Slope,Angle,Timestamp,Validity,Distance
1,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 58.72434874 100.21005439   8.02487183],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340009.4902347  10506291.0705276      2566.16744995],0.061946896627938106,-83.29153049971517,Nov-05-2022 14:25:56,False,1.4849667439243412
2,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 58.61829245 100.19757975   8.02537251],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340009.38417842 10506291.05805296     2566.16795063],0.06145528068662053,-79.29153049971517,Nov-05-2022 14:25:56,False,1.4886381945117457
3,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 58.51792275 100.18577397   8.02847624],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340009.28380872 10506291.04624718     2566.17105436],0.058948347443231325,-75.29153049971517,Nov-05-2022 14:25:56,False,1.4989699424876552
4,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 58.40724181 100.17275537   8.00464702],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340009.17312778 10506291.03322858     2566.14722514],0.07391634255923012,-71.29153049971517,Nov-05-2022 14:25:56,False,1.5198742641616463
5,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 58.29934844 100.16006464   8.01275706],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340009.06523441 10506291.02053785     2566.15533519],0.06739133883804475,-67.29153049971517,Nov-05-2022 14:25:56,False,1.5456523664539537
6,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 58.18752289 100.1469114    8.01866436],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340008.95340886 10506291.00738461     2566.16124249],0.062157091241580135,-63.29153049971517,Nov-05-2022 14:25:56,False,1.5800244266525423
7,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 58.06807458 100.13286154   8.0419929 ],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340008.83396055 10506290.99333476     2566.18457103],0.046049097390324506,-59.29153049971517,Nov-05-2022 14:25:56,False,1.6237269806962702
8,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 57.93970618 100.11776249   8.08094072],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340008.70559215 10506290.9782357      2566.22351885],0.021293057723919605,-55.29153049971517,Nov-05-2022 14:25:56,False,1.6790586334538025
9,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 57.80429572 100.10183512   8.09976387],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340008.57018169 10506290.96230833     2566.242342  ],0.009686605184729562,-51.29153049971517,Nov-05-2022 14:25:56,False,1.7469316554276235
10,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 57.65271461 100.08400571   8.10146618],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340008.41860057 10506290.94447893     2566.2440443 ],0.008306210452927473,-47.29153049971517,Nov-05-2022 14:25:56,False,1.8322747554367802
11,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 57.48611687 100.06441001   8.10757351],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340008.25200284 10506290.92488322     2566.25015163],0.004707292405391395,-43.29153049971517,Nov-05-2022 14:25:56,False,1.9356149101639768
12,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 57.29729759 100.04220055   8.05140448],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340008.06318356 10506290.90267376     2566.1939826 ],0.03164318877025809,-39.29153049971517,Nov-05-2022 14:25:56,False,2.0640496170217983
13,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 57.08209103 100.01688733   7.89140773],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340007.847977   10506290.87736055     2566.03398585],0.10151212818274476,-35.29153049971517,Nov-05-2022 14:25:56,False,2.230619364282049
14,1,Point star value,[58.89565277 98.73786163  8.11668491],[56.84278593 99.98873958  7.80259871],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340007.6086719  10506290.84921279     2565.94517684],0.13065441460823404,-31.29153049971517,Nov-05-2022 14:25:56,False,2.4243778656902073
15,1,Point star value,[58.89565277 98.73786163  8.11668491],[56.55567984 99.95496934  7.88019395],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340007.3215658  10506290.81544255     2566.02277207],0.08966212530615868,-27.29153049971517,Nov-05-2022 14:25:56,False,2.6481602089922047
16,1,Point star value,[58.89565277 98.73786163  8.11668491],[56.17347805 99.91001367  7.96559906],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340006.93936402 10506290.77048688     2566.10817719],0.05097688542015985,-23.29153049971517,Nov-05-2022 14:25:56,False,2.9676594410831094
17,1,Point star value,[58.89565277 98.73786163  8.11668491],[55.7241174  99.85715859  7.99683738],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340006.49000337 10506290.7176318      2566.1394155 ],0.03563442322801732,-19.29153049971517,Nov-05-2022 14:25:56,False,3.365386416001372
18,1,Point star value,[58.89565277 98.73786163  8.11668491],[55.09003832 99.78257639  7.93275857],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340005.85592429 10506290.6430496      2566.07533669],0.04660602210199888,-15.291530499715169,Nov-05-2022 14:25:56,False,3.950690971301804
19,1,Point star value,[58.89565277 98.73786163  8.11668491],[54.19122856 99.67685581  7.9402678 ],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340004.95711453 10506290.53732902     2566.08284593],0.0367748658377149,-11.291530499715169,Nov-05-2022 14:25:56,False,4.800462502306695
20,1,Point star value,[58.89565277 98.73786163  8.11668491],[52.76629137 99.50925062  7.96459794],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340003.53217734 10506290.36972383     2566.10717607],0.024618661388067124,-7.2915304997151695,Nov-05-2022 14:25:56,False,6.179582721109974
21,1,Point star value,[58.89565277 98.73786163  8.11668491],[50.31186994 99.22055454  7.89250922],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340001.07775591 10506290.08102775     2566.03508735],0.026074994476632942,-3.2915304997151695,Nov-05-2022 14:25:56,False,8.600265974391684
22,1,Point star value,[58.89565277 98.73786163  8.11668491],[44.7369194  98.56481288  7.64079976],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1339995.50280536 10506289.42528609     2565.78337789],0.033608204962008906,0.7084695002848305,Nov-05-2022 14:25:56,False,14.167785407420563
23,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 88.74551392 101.2188797    6.60742903],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340039.51139988 10506292.07935291     2564.75000715],0.050387822268351624,4.7084695002848305,Nov-05-2022 14:25:56,True,29.990790492290156
24,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 88.62763977 103.14614105   6.15327072],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340039.39352574 10506294.00661426     2564.29584885],0.06532299962150082,8.708469500284831,Nov-05-2022 14:25:56,True,30.121071920912144
25,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 73.25888183 101.91964781   6.99780917],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340024.0247678  10506292.78012102     2565.1403873 ],0.07605487012539926,12.708469500284831,Nov-05-2022 14:25:56,False,14.753914572094914
26,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 67.50830481 101.31797156   6.80507231],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340018.27419078 10506292.17844477     2564.94765043],0.14588362713511277,16.70846950028483,Nov-05-2022 14:25:56,False,9.085982061940694
27,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 67.4330967  101.957372     6.57108474],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340018.19898267 10506292.81784521     2564.71366286],0.16939348443251423,20.70846950028483,Nov-05-2022 14:25:56,False,9.254300392636662
28,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 67.35637147 102.60967064   6.75991678],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340018.12225743 10506293.47014385     2564.90249491],0.14581769272899128,24.70846950028483,Nov-05-2022 14:25:56,False,9.402950896996654
29,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 67.27108837 103.33472607   6.38936138],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340018.03697434 10506294.19519928     2564.53193951],0.18079568151566575,28.70846950028483,Nov-05-2022 14:25:56,False,9.70889956301245
30,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 67.18714664 104.04837756   6.63436246],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340017.9530326  10506294.90885077     2564.77694058],0.15054549807937673,32.70846950028483,Nov-05-2022 14:25:56,False,9.957295306922811
31,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 67.09242503 104.85367685   6.55806875],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340017.858311   10506295.71415006     2564.70064688],0.15240300511486596,36.70846950028483,Nov-05-2022 14:25:56,False,10.34502564189415
32,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 66.99208627 105.70673172   6.38936138],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340017.75797224 10506296.56720493     2564.53193951],0.16169544377987566,40.70846950028483,Nov-05-2022 14:25:56,False,10.821323039520072
33,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 66.88464044 106.62020909   6.59781766],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340017.65052641 10506297.4806823      2564.74039578],0.13533544390869617,44.70846950028483,Nov-05-2022 14:25:56,False,11.325293958966693
34,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 66.76260724 107.65770472   6.47656846],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340017.5284932  10506298.51817793     2564.61914659],0.13790158541084538,48.70846950028483,Nov-05-2022 14:25:56,False,12.005938332139747
35,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 66.60857934 108.96721112   6.81798816],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340017.37446531 10506299.82768433     2564.96056628],0.10137137158543734,52.70846950028483,Nov-05-2022 14:25:56,False,12.876934437613135
36,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 66.45144274 110.30314698   7.07560492],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340017.21732871 10506301.16362019     2565.21818304],0.07536033386508868,56.70846950028483,Nov-05-2022 14:25:56,False,13.853867139397943
37,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 66.27853828 111.77313724   6.81858897],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340017.04442424 10506302.63361045     2564.9611671 ],0.08665044151908087,60.70846950028483,Nov-05-2022 14:25:56,False,15.03696982582227
38,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 66.03324124 113.85859095   7.32871604],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340016.7991272  10506304.71906416     2565.47129416],0.04712536757179505,64.70846950028483,Nov-05-2022 14:25:56,False,16.73925085634232
39,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 65.75293982 116.24164304   7.12376404],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340016.51882579 10506307.10211625     2565.26634216],0.05281757416312936,68.70846950028483,Nov-05-2022 14:25:56,False,18.82526603127376
40,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 65.38122136 119.40189989   6.92832398],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340016.14710733 10506310.2623731      2565.07090211],0.05486960260534919,72.70846950028483,Nov-05-2022 14:25:56,False,21.69048820876773
41,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 64.81585693 124.20848601   6.95465612],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340015.5817429  10506315.06895922     2565.09723425],0.044437728985085065,76.70846950028483,Nov-05-2022 14:25:56,False,26.175405138532266
42,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 63.66094208 128.25305176   6.05575085],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340014.42682805 10506319.11352497     2564.19832897],0.06893355870472692,80.70846950028483,Nov-05-2022 14:25:56,True,29.96834796063408
43,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 61.6028595  128.510849     6.20833874],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340012.36874547 10506319.37132221     2564.35091686],0.06383322168577307,84.70846950028483,Nov-05-2022 14:25:56,True,29.95666086307349
44,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 59.51719284 128.76307678   6.33169031],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340010.28307881 10506319.62354999     2564.47426844],0.05943711869369825,88.70846950028483,Nov-05-2022 14:25:56,True,30.084648286580833
45,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 57.38352585 128.75100708   6.43862152],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340008.14941182 10506319.61148029     2564.58119965],0.05584012098681145,92.70846950028483,Nov-05-2022 14:25:56,True,30.098028576456656
46,1,Point star value,[58.89565277 98.73786163  8.11668491],[ 55.20069885 128.52912903   6.60382462],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340005.96658482 10506319.38960224     2564.74640274],0.05039586564994187,96.70846950028483,Nov-05-2022 14:25:56,True,30.057628711240906
47,1,Point star maximum,[58.89565277 98.73786163  8.11668491],[ 63.66094208 128.25305176   6.05575085],[ 1340009.66153874 10506289.59833484     2566.25926304],[ 1340014.42682805 10506319.11352497     2564.19832897],0.06893355870472692,80.70846950028483,Nov-05-2022 14:25:56,True,29.96834796063408
1,2,Point star value,[60.59545135 93.60095978  8.46210957],[ 59.80331293 100.33696525   7.88499999],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340010.56919889 10506291.19743846     2566.02757812],0.08508900582093865,-83.29153049971517,Nov-05-2022 14:25:56,False,6.8069309139853775
2,2,Point star value,[60.59545135 93.60095978  8.46210957],[ 59.32572323 100.28078978   7.89100742],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340010.0916092  10506291.14126299     2566.03358555],0.08399256791636184,-79.29153049971517,Nov-05-2022 14:25:56,False,6.823378638513797
3,2,Point star value,[60.59545135 93.60095978  8.46210957],[ 58.85289555 100.22517443   7.90172052],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340009.61878151 10506291.08564764     2566.04429865],0.08181365789332319,-75.29153049971517,Nov-05-2022 14:25:56,False,6.872463637384608
4,2,Point star value,[60.59545135 93.60095978  8.46210957],[ 58.38448907 100.17007912   7.91543746],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340009.15037504 10506291.03055233     2566.05801558],0.07887108346419051,-71.29153049971517,Nov-05-2022 14:25:56,False,6.952735691332469
5,2,Point star value,[60.59545135 93.60095978  8.46210957],[ 57.86713474 100.10922642   7.90802836],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340008.6330207  10506290.96969963     2566.05060649],0.07851512207149569,-67.29153049971517,Nov-05-2022 14:25:56,False,7.078718266644953
6,2,Point star value,[60.59545135 93.60095978  8.46210957],[ 57.35052362 100.04846115   7.91613817],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340008.11640959 10506290.90893435     2566.0587163 ],0.07564003752942469,-63.29153049971517,Nov-05-2022 14:25:56,False,7.238640386152294
7,2,Point star value,[60.59545135 93.60095978  8.46210957],[56.79097814 99.9826458   7.94387245],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340007.55686411 10506290.84311901     2566.08645058],0.06975241312537649,-59.29153049971517,Nov-05-2022 14:25:56,False,7.447717951647282
8,2,Point star value,[60.59545135 93.60095978  8.46210957],[56.2174567  99.91518657  7.96790195],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340006.98334267 10506290.77565978     2566.11048007],0.06432056978158823,-55.29153049971517,Nov-05-2022 14:25:56,False,7.699385579572975
9,2,Point star value,[60.59545135 93.60095978  8.46210957],[55.59125657 99.84153112  7.97380924],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340006.35714254 10506290.70200432     2566.11638737],0.06104388549540327,-51.29153049971517,Nov-05-2022 14:25:56,False,8.014058475313965
10,2,Point star value,[60.59545135 93.60095978  8.46210957],[54.88929982 99.75896495  8.02036643],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340005.65518579 10506290.61943816     2566.16294456],0.052617860597267994,-47.29153049971517,Nov-05-2022 14:25:56,False,8.40692155559475
11,2,Point star value,[60.59545135 93.60095978  8.46210957],[54.15162026 99.67219697  8.00815129],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340004.91750623 10506290.53267018     2566.15072942],0.05127495952903985,-43.29153049971517,Nov-05-2022 14:25:56,False,8.865041359563959
12,2,Point star value,[60.59545135 93.60095978  8.46210957],[53.36750955 99.57996762  8.14932489],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340004.13339552 10506290.44044083     2566.29190302],0.033344534834588026,-39.29153049971517,Nov-05-2022 14:25:56,False,9.385601301651276
13,2,Point star value,[60.59545135 93.60095978  8.46210957],[52.28381648 99.45250054  8.19638276],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340003.04970245 10506290.31297375     2566.33896089],0.026141781049727437,-35.29153049971517,Nov-05-2022 14:25:56,False,10.168304393711304
14,2,Point star value,[60.59545135 93.60095978  8.46210957],[51.20903827 99.32608205  8.25615644],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340001.97492423 10506290.18655526     2566.39873457],0.018732164483730114,-31.29153049971517,Nov-05-2022 14:25:56,False,10.996553657791091
15,2,Point star value,[60.59545135 93.60095978  8.46210957],[49.82240792 99.16298261  7.93616295],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340000.58829389 10506290.02345582     2566.07874107],0.043380148131197276,-27.29153049971517,Nov-05-2022 14:25:56,False,12.135533883006344
16,2,Point star value,[60.59545135 93.60095978  8.46210957],[48.12585554 98.96342926  7.91053128],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1339998.89174151 10506289.82390247     2566.05310941],0.040635636400133034,-23.29153049971517,Nov-05-2022 14:25:56,False,13.584959965156827
17,2,Point star value,[60.59545135 93.60095978  8.46210957],[45.92323382 98.70435058  7.84354901],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1339996.68911979 10506289.5648238      2565.98612714],0.039818679475663685,-19.29153049971517,Nov-05-2022 14:25:56,False,15.546741851548697
18,2,Point star value,[60.59545135 93.60095978  8.46210957],[43.0051443  98.36111654  7.98071766],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1339993.77103027 10506289.22158975     2566.12329578],0.026416710431110164,-15.291530499715169,Nov-05-2022 14:25:56,False,18.229364575427926
19,2,Point star value,[60.59545135 93.60095978  8.46210957],[39.06823179 97.89804561  8.07733631],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1339989.83411776 10506288.75851882     2566.21991444],0.017528012086555172,-11.291530499715169,Nov-05-2022 14:25:56,False,21.955276795269988
20,2,Point star value,[60.59545135 93.60095978  8.46210957],[33.02749708 97.18751709  8.32013512],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1339983.79338304 10506288.0479903      2566.46271324],0.005106943373655891,-7.2915304997151695,Nov-05-2022 14:25:56,False,27.800641238092943
21,2,Point star value,[60.59545135 93.60095978  8.46210957],[90.57226562 91.85998535  7.80970716],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340041.33815159 10506282.72045856     2565.95228529],0.021726955386617307,-3.2915304997151695,Nov-05-2022 14:25:56,True,30.034413838544662
22,2,Point star value,[60.59545135 93.60095978  8.46210957],[90.59043121 94.07817078  7.80450106],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340041.35631718 10506284.93864399     2565.94707918],0.02192117819557812,0.7084695002848305,Nov-05-2022 14:25:56,True,30.005982670028388
23,2,Point star value,[60.59545135 93.60095978  8.46210957],[90.45259857 96.04685974  7.7976923 ],[ 1340011.36133732 10506284.46143299     2566.60468769],[ 1340041.21848454 10506286.90733295     2565.94027042],0.022178910858945494,4.7084695002848305,Nov-05-2022 14:25:56,True,29.96453098015754
